id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Name,2-picolinic acid,Acetone,Benzophenone,BioPerformance Certified,Brilliant Cresyl Blue ALD,Coumarin,Cystamine dihydrochloride,D-(+)-Xylose,Dimethyl methyl phosphonate,Ethylene glycol,Glycerol,Glycine,Isonicotinic,L-Alanine,L-Arginine,L-proline,Lead 2 chromate,Malachite_Green_chloride,Mefenamic acid,Melamine,Methyl salicyate,Pluronic F-127,Poly(methyl methacrylate),Poly(vinyl chloride),Poly(vinyl_alcohol),Polystyrene standard,Potassium hydroxide,Pyrene,Sodium acetate,Sodium hydroxide,Sodium yttrium oxyfluoride,Sucrose,Sulfanilic acid,Titanium(IV) oxide,Trans-Stilbene,Trimesic acid,Trisodium citrate dihydrate,Urea,慣-D-glucose,"1,2,4-Triazole",2-Aminopyridine,2-Benzoylbenzoic,5-methyl-1h-benzotriazole,Adenine,Benzotriazole,Cerium oxide,L-Lysine,Lead oxide,Poly(allyamine hydrochloride),Poly(ethylene oxide),Potassium permanganate,Trans-Aconitic acid,Trizma pre-set crystals
Excitation,785,785,785,532,532,532,785,785,785,785,532,785,785,785,785,785,785,532,532,532,532,785,532,532,785,532,532,785,785,532,532,785,532,785,532,532,532,532,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785
1830,-0.376208515,-0.196842972,-0.199874126,-0.288429522,-0.286940201,-0.319890601,-0.228220954,-0.174311721,-0.214688693,-0.353061449,-0.312705444,-0.263744546,-0.292190723,-0.338036796,-0.430265385,-0.36062154,-0.204005677,-0.172448154,-0.353691674,-0.277237462,-0.343706005,-0.369587987,-0.339310041,-0.25793403,-0.537413405,-0.314402148,0.766450164,-0.19184246,-0.150995536,0.337022633,-0.251526311,-0.460990896,-0.265533561,-0.21041808,-0.212976457,0.109123639,-0.256218733,-0.110813322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1831,-0.386500083,-0.203329665,-0.201258716,-0.283355794,-0.295339439,-0.316184383,-0.228554151,-0.174280408,-0.214728928,-0.353685378,-0.310844471,-0.264209527,-0.291271846,-0.336977083,-0.430302907,-0.361758346,-0.204018546,-0.154763607,-0.329306665,-0.280423066,-0.342256948,-0.370997033,-0.337476549,-0.251527055,-0.526809855,-0.311202357,0.518754341,-0.191461443,-0.149856452,0.915551775,-0.274743028,-0.460438695,-0.254936086,-0.210763754,-0.213591284,0.091763099,-0.255041763,-0.108377602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1832,-0.399249787,-0.207079204,-0.201947232,-0.278274533,-0.303773985,-0.312543407,-0.229052582,-0.174248855,-0.214727483,-0.35430697,-0.307931641,-0.264722054,-0.289825257,-0.335740379,-0.430435994,-0.362623596,-0.204031599,-0.136971376,-0.304821795,-0.283606034,-0.340843767,-0.366845552,-0.335670662,-0.245116098,-0.516286794,-0.308004979,0.271152915,-0.190624838,-0.148161995,1.494529069,-0.29798428,-0.459888441,-0.244326236,-0.210986422,-0.214209696,0.074257408,-0.25386813,-0.105944753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1833,-0.415676977,-0.208792367,-0.202403062,-0.273185861,-0.312242084,-0.308966993,-0.229493983,-0.174055709,-0.21479532,-0.354926276,-0.304320388,-0.265309674,-0.288336468,-0.33488801,-0.430374001,-0.363572071,-0.204044851,-0.1190702,-0.280236725,-0.286786258,-0.339466172,-0.359007152,-0.333892036,-0.238701137,-0.295554042,-0.304809808,0.023624995,-0.189562932,-0.146895423,2.073990377,-0.321251547,-0.459340226,-0.233703028,-0.21073617,-0.214831475,0.056612309,-0.252697727,-0.103514342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1834,-0.427461773,-0.208415792,-0.202606077,-0.270951045,-0.31821122,-0.305367741,-0.229702412,-0.173290864,-0.214680198,-0.354684775,-0.300787384,-0.265786512,-0.286544941,-0.333976477,-0.430339629,-0.364814396,-0.204062197,-0.133203669,-0.270805286,-0.290369228,-0.339658943,-0.349296437,-0.327399318,-0.238746984,-0.285174911,-0.304344142,-0.141153392,-0.188503156,-0.145570677,2.146343486,-0.329974209,-0.458769015,-0.234876687,-0.210359938,-0.215799483,0.04422338,-0.252639397,-0.103695598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1835,-0.418448695,-0.205502751,-0.202400759,-0.273019436,-0.320397874,-0.301701044,-0.229825905,-0.173191576,-0.213919348,-0.353147634,-0.301072086,-0.266217031,-0.284462704,-0.332594988,-0.430487781,-0.365551498,-0.204114713,-0.195652553,-0.284253688,-0.294560279,-0.342199335,-0.339117906,-0.313790752,-0.248528193,-0.27485862,-0.307989313,-0.181317031,-0.188167778,-0.143737556,1.454471704,-0.316772459,-0.457973883,-0.253828845,-0.210327741,-0.21728728,0.039826429,-0.254254738,-0.107809932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1836,-0.401579321,-0.201488467,-0.202273708,-0.275080788,-0.322613333,-0.298096883,-0.230280941,-0.172426619,-0.213054031,-0.351608368,-0.303120894,-0.266829514,-0.282565925,-0.331164678,-0.43046969,-0.366382541,-0.204184938,-0.257988833,-0.29760088,-0.298748248,-0.344774444,-0.327418271,-0.300208416,-0.258305347,-0.264600257,-0.311636071,-0.221477204,-0.188166799,-0.141857224,0.763101348,-0.303599446,-0.457407214,-0.272764696,-0.21041574,-0.218777786,0.035307302,-0.255873002,-0.111925407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1837,-0.379136584,-0.196299482,-0.20182184,-0.277135223,-0.324855998,-0.294554582,-0.230549164,-0.172233285,-0.212842967,-0.350067028,-0.306080021,-0.267356176,-0.280418066,-0.330172088,-0.430440257,-0.36757385,-0.204164163,-0.32021128,-0.310846499,-0.302933028,-0.347383979,-0.313729117,-0.286651959,-0.268078426,-0.464680886,-0.315284211,-0.261654581,-0.188182954,-0.139971009,0.072201618,-0.290455445,-0.456667065,-0.29168324,-0.210517598,-0.220270782,0.030671732,-0.257494086,-0.116041591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1838,-0.355623889,-0.190419514,-0.201319009,-0.271986476,-0.319372652,-0.291947227,-0.230760154,-0.17163673,-0.212992268,-0.35055532,-0.309224513,-0.26786033,-0.278225848,-0.328893308,-0.430418782,-0.368537395,-0.204161122,-0.299953377,-0.325821674,-0.302455568,-0.347958504,-0.301268059,-0.289000832,-0.26961062,-0.237671414,-0.315383711,-0.280635229,-0.188296569,-0.138084413,-0.283493348,-0.288101739,-0.456055053,-0.291786637,-0.210584015,-0.220701474,0.03029425,-0.259981928,-0.116726034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1839,-0.343077141,-0.185669291,-0.201321441,-0.262802642,-0.309573945,-0.289889498,-0.230969458,-0.171766649,-0.213057676,-0.35217893,-0.310787835,-0.268535645,-0.276848577,-0.328450497,-0.430405193,-0.369095756,-0.20417583,-0.233473649,-0.341719835,-0.299366741,-0.347408602,-0.293779264,-0.300264138,-0.266527918,-0.444422239,-0.313497054,-0.287781908,-0.188556503,-0.136935045,-0.451397421,-0.291801189,-0.455822547,-0.281348807,-0.210573835,-0.220538286,0.032257392,-0.262956058,-0.115489137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
